order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
26,16,Peter Adams,13,Glass Console Table,Entryway Furniture,Wallet,2,129.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,CozyCornerDecor.com,7671,Y,SUCCESS
27,16,Peter Adams,7,Wooden Coffee Table,Living Room Furniture,Wallet,4,149.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,ChicSpaceFurnishings.com,8666,Y,SUCCESS
28,9,Ivy Clark,12,Upholstered Bench,Entryway Furniture,Wallet,5,99.99,2020-09-01T18:13:39.000-05:00,Australia,Melbourne,HomeHavenFurniture.com,6725,Y,SUCCESS
29,17,Quinn Baker,8,Modular Bookcase,Home Office Furniture,Wallet,5,199.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,TimelessHomeStyles.com,9855,Y,SUCCESS
30,18,Rachel Evans,6,Leather Dining Chair,Dining Room Furniture,Wallet,2,89.99,2020-09-01T18:13:39.000-05:00,Germany,Munich,CozyCornerDecor.com,3252,Y,SUCCESS
31,15,Olivia Scott,2,Memory Foam Mattress,Bedroom Furniture,Wallet,1,199.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,HomeHavenFurniture.com,5490,N,Network Error
32,1,Alice Johnson,2,Memory Foam Mattress,Bedroom Furniture,Wallet,2,199.99,2020-09-01T18:13:39.000-05:00,USA,Phoenix,HomeHavenFurniture.com,9927,Y,SUCCESS
33,1,Alice Johnson,20,Standing Desk,Home Office Furniture,Wallet,5,249.99,2020-09-01T18:13:39.000-05:00,USA,Phoenix,CozyCornerDecor.com,5732,Y,SUCCESS
34,16,Peter Adams,12,Upholstered Bench,Entryway Furniture,Wallet,3,99.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,HomeHavenFurniture.com,1912,Y,SUCCESS
35,7,Grace Thompson,6,Leather Dining Chair,Dining Room Furniture,Wallet,5,89.99,2020-09-01T18:13:39.000-05:00,Germany,Frankfurt,ChicSpaceFurnishings.com,8357,Y,SUCCESS
36,10,Jack Lewis,18,Nursery Rocking Chair,Kids Furniture,Wallet,5,119.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,ChicSpaceFurnishings.com,5078,N,Insufficient Funds
37,13,Mona Hall,1,Classic Wooden Bed,Bedroom Furniture,Wallet,15,299.99,2020-09-01T18:13:39.000-05:00,Germany,Berlin,TimelessHomeStyles.com,1567,Y,SUCCESS
38,4,Daniel Brown,13,Glass Console Table,Entryway Furniture,Wallet,2,129.99,2020-09-01T18:13:39.000-05:00,Australia,Melbourne,ChicSpaceFurnishings.com,4868,N,Network Error
39,5,Eva Garcia,8,Modular Bookcase,Home Office Furniture,Wallet,5,199.99,2020-09-01T18:13:39.000-05:00,Germany,Cologne,ChicSpaceFurnishings.com,5365,Y,SUCCESS
40,7,Grace Thompson,8,Modular Bookcase,Home Office Furniture,Wallet,4,199.99,2020-09-01T18:13:39.000-05:00,Germany,Frankfurt,StyleNestFurniture.com,6220,N,Network Error
41,13,Mona Hall,11,Vanity Dresser,Bedroom Furniture,Wallet,6,189.99,2020-09-01T18:13:39.000-05:00,Germany,Berlin,StyleNestFurniture.com,3287,N,Insufficient Funds
42,9,Ivy Clark,4,Recliner Chair,Living Room Furniture,Wallet,4,249.99,2020-09-01T18:13:39.000-05:00,Australia,Melbourne,TimelessHomeStyles.com,4001,Y,SUCCESS
43,13,Mona Hall,15,Outdoor Patio Set,Outdoor Furniture,Wallet,25,299.99,2020-09-01T18:13:39.000-05:00,Germany,Berlin,StyleNestFurniture.com,7057,Y,SUCCESS
44,19,Sam Phillips,2,Memory Foam Mattress,Bedroom Furniture,Wallet,1,199.99,2020-09-01T18:13:39.000-05:00,Canada,Montreal,CozyCornerDecor.com,3478,Y,SUCCESS
45,6,Frank Wilson,15,Outdoor Patio Set,Outdoor Furniture,Wallet,1,299.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,StyleNestFurniture.com,6752,Y,SUCCESS
46,13,Mona Hall,6,Leather Dining Chair,Dining Room Furniture,Wallet,30,89.99,2020-09-01T18:13:39.000-05:00,Germany,Berlin,StyleNestFurniture.com,7675,Y,SUCCESS
47,7,Grace Thompson,1,Classic Wooden Bed,Bedroom Furniture,Wallet,2,299.99,2020-09-01T18:13:39.000-05:00,Germany,Frankfurt,HomeHavenFurniture.com,4048,Y,SUCCESS
48,3,Catherine Lee,6,Leather Dining Chair,Dining Room Furniture,Wallet,4,89.99,2020-09-01T18:13:39.000-05:00,Canada,Toronto,StyleNestFurniture.com,9835,N,Network Error
49,3,Catherine Lee,14,TV Stand,Living Room Furniture,Wallet,3,89.99,2020-09-01T18:13:39.000-05:00,Canada,Toronto,TimelessHomeStyles.com,1023,N,Insufficient Funds
50,5,Eva Garcia,11,Vanity Dresser,Bedroom Furniture,Wallet,3,189.99,2020-09-01T18:13:39.000-05:00,Germany,Cologne,CozyCornerDecor.com,7222,N,Insufficient Funds
51,2,Bob Smith,12,Upholstered Bench,Entryway Furniture,Wallet,12,99.99,2020-09-01T18:13:39.000-05:00,USA,Los Angeles,TimelessHomeStyles.com,7914,Y,SUCCESS
52,3,Catherine Lee,19,Shoe Storage Cabinet,Entryway Furniture,Wallet,5,59.99,2020-09-01T18:13:39.000-05:00,Canada,Toronto,TimelessHomeStyles.com,7402,Y,SUCCESS
53,18,Rachel Evans,15,Outdoor Patio Set,Outdoor Furniture,Wallet,1,299.99,2020-09-01T18:13:39.000-05:00,Germany,Munich,ChicSpaceFurnishings.com,9146,Y,SUCCESS
54,15,Olivia Scott,18,Nursery Rocking Chair,Kids Furniture,Wallet,1,119.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,ChicSpaceFurnishings.com,2043,Y,SUCCESS
55,7,Grace Thompson,18,Nursery Rocking Chair,Kids Furniture,Wallet,3,119.99,2020-09-01T18:13:39.000-05:00,Germany,Frankfurt,ChicSpaceFurnishings.com,6882,Y,SUCCESS
56,17,Quinn Baker,10,Metal Bed Frame,Bedroom Furniture,Wallet,1,149.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,CozyCornerDecor.com,4949,N,Network Error
57,10,Jack Lewis,1,Classic Wooden Bed,Bedroom Furniture,Wallet,3,299.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,ChicSpaceFurnishings.com,9229,N,Insufficient Funds
58,18,Rachel Evans,13,Glass Console Table,Entryway Furniture,Wallet,5,129.99,2020-09-01T18:13:39.000-05:00,Germany,Munich,StyleNestFurniture.com,8631,N,Insufficient Funds
59,5,Eva Garcia,10,Metal Bed Frame,Bedroom Furniture,Wallet,1,149.99,2020-09-01T18:13:39.000-05:00,Germany,Cologne,TimelessHomeStyles.com,7229,N,Insufficient Funds
60,14,Nathan King,6,Leather Dining Chair,Dining Room Furniture,Wallet,4,89.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,CozyCornerDecor.com,9565,Y,SUCCESS
61,9,Ivy Clark,19,Shoe Storage Cabinet,Entryway Furniture,Wallet,3,59.99,2020-09-01T18:13:39.000-05:00,Australia,Melbourne,HomeHavenFurniture.com,1828,Y,SUCCESS
62,13,Mona Hall,3,L-Shaped Sofa,Living Room Furniture,Wallet,35,499.99,2020-09-01T18:13:39.000-05:00,Germany,Berlin,CozyCornerDecor.com,2621,Y,SUCCESS
63,13,Mona Hall,9,Ergonomic Office Chair,Home Office Furniture,Wallet,16,129.99,2020-09-01T18:13:39.000-05:00,Germany,Berlin,CozyCornerDecor.com,2262,N,Insufficient Funds
64,13,Mona Hall,20,Standing Desk,Home Office Furniture,Wallet,10,249.99,2020-09-01T18:13:39.000-05:00,Germany,Berlin,TimelessHomeStyles.com,9380,N,Insufficient Funds
65,9,Ivy Clark,2,Memory Foam Mattress,Bedroom Furniture,Wallet,5,199.99,2020-09-01T18:13:39.000-05:00,Australia,Melbourne,ChicSpaceFurnishings.com,9429,N,Network Error
66,20,Tina Rodriguez,20,Standing Desk,Home Office Furniture,Wallet,10,249.99,2020-09-01T18:13:39.000-05:00,USA,Chicago,ChicSpaceFurnishings.com,6528,N,Network Error
67,17,Quinn Baker,19,Shoe Storage Cabinet,Entryway Furniture,Wallet,3,59.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,StyleNestFurniture.com,7517,N,Insufficient Funds
68,6,Frank Wilson,20,Standing Desk,Home Office Furniture,Wallet,5,249.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,StyleNestFurniture.com,2957,N,Insufficient Funds
69,13,Mona Hall,17,Kids Bunk Bed,Kids Furniture,Wallet,8,249.99,2020-09-01T18:13:39.000-05:00,Germany,Berlin,HomeHavenFurniture.com,7891,N,Insufficient Funds
70,8,Harry Martinez,5,Oak Dining Table,Dining Room Furniture,Wallet,8,399.99,2020-09-01T18:13:39.000-05:00,Canada,Vancouver,TimelessHomeStyles.com,3605,N,Network Error
71,2,Bob Smith,20,Standing Desk,Home Office Furniture,Wallet,5,249.99,2020-09-01T18:13:39.000-05:00,USA,Los Angeles,TimelessHomeStyles.com,1748,N,Network Error
72,15,Olivia Scott,12,Upholstered Bench,Entryway Furniture,Wallet,2,99.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,StyleNestFurniture.com,1946,Y,SUCCESS
73,11,Karen Young,18,Nursery Rocking Chair,Kids Furniture,Wallet,1,119.99,2020-09-01T18:13:39.000-05:00,Germany,Frankfurt,CozyCornerDecor.com,7615,Y,SUCCESS
74,1,Alice Johnson,4,Recliner Chair,Living Room Furniture,Wallet,1,249.99,2020-09-01T18:13:39.000-05:00,USA,Phoenix,CozyCornerDecor.com,2848,Y,SUCCESS
75,9,Ivy Clark,11,Vanity Dresser,Bedroom Furniture,Wallet,3,189.99,2020-09-01T18:13:39.000-05:00,Australia,Melbourne,HomeHavenFurniture.com,9232,N,Network Error
76,5,Eva Garcia,20,Standing Desk,Home Office Furniture,Wallet,2,249.99,2020-09-01T18:13:39.000-05:00,Germany,Cologne,StyleNestFurniture.com,5500,Y,SUCCESS
77,16,Peter Adams,6,Leather Dining Chair,Dining Room Furniture,Wallet,4,89.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,CozyCornerDecor.com,6161,Y,SUCCESS
78,20,Tina Rodriguez,4,Recliner Chair,Living Room Furniture,Wallet,16,249.99,2020-09-01T18:13:39.000-05:00,USA,Chicago,ChicSpaceFurnishings.com,4903,Y,SUCCESS
79,6,Frank Wilson,7,Wooden Coffee Table,Living Room Furniture,Wallet,1,149.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,CozyCornerDecor.com,4780,Y,SUCCESS
80,4,Daniel Brown,12,Upholstered Bench,Entryway Furniture,Wallet,1,99.99,2020-09-01T18:13:39.000-05:00,Australia,Melbourne,CozyCornerDecor.com,2839,Y,SUCCESS
81,20,Tina Rodriguez,14,TV Stand,Living Room Furniture,Wallet,14,89.99,2020-09-01T18:13:39.000-05:00,USA,Chicago,TimelessHomeStyles.com,2973,Y,SUCCESS
82,8,Harry Martinez,18,Nursery Rocking Chair,Kids Furniture,Wallet,20,119.99,2020-09-01T18:13:39.000-05:00,Canada,Vancouver,TimelessHomeStyles.com,3044,N,Network Error
83,10,Jack Lewis,3,L-Shaped Sofa,Living Room Furniture,Wallet,2,499.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,HomeHavenFurniture.com,4424,N,Insufficient Funds
84,5,Eva Garcia,12,Upholstered Bench,Entryway Furniture,Wallet,3,99.99,2020-09-01T18:13:39.000-05:00,Germany,Cologne,StyleNestFurniture.com,7747,Y,SUCCESS
85,13,Mona Hall,4,Recliner Chair,Living Room Furniture,Wallet,21,249.99,2020-09-01T18:13:39.000-05:00,Germany,Berlin,ChicSpaceFurnishings.com,9276,Y,SUCCESS
86,7,Grace Thompson,7,Wooden Coffee Table,Living Room Furniture,Wallet,4,149.99,2020-09-01T18:13:39.000-05:00,Germany,Frankfurt,TimelessHomeStyles.com,8565,Y,SUCCESS
87,18,Rachel Evans,2,Memory Foam Mattress,Bedroom Furniture,Wallet,5,199.99,2020-09-01T18:13:39.000-05:00,Germany,Munich,HomeHavenFurniture.com,2791,Y,SUCCESS
88,19,Sam Phillips,19,Shoe Storage Cabinet,Entryway Furniture,Wallet,3,59.99,2020-09-01T18:13:39.000-05:00,Canada,Montreal,TimelessHomeStyles.com,2740,Y,SUCCESS
89,16,Peter Adams,17,Kids Bunk Bed,Kids Furniture,Wallet,5,249.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,CozyCornerDecor.com,7769,N,Insufficient Funds
90,15,Olivia Scott,6,Leather Dining Chair,Dining Room Furniture,Wallet,3,89.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,ChicSpaceFurnishings.com,5729,Y,SUCCESS
91,17,Quinn Baker,4,Recliner Chair,Living Room Furniture,Wallet,5,249.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,HomeHavenFurniture.com,1302,N,Insufficient Funds
92,5,Eva Garcia,8,Modular Bookcase,Home Office Furniture,Wallet,4,199.99,2020-09-01T18:13:39.000-05:00,Germany,Cologne,TimelessHomeStyles.com,7633,Y,SUCCESS
93,9,Ivy Clark,4,Recliner Chair,Living Room Furniture,Wallet,1,249.99,2020-09-01T18:13:39.000-05:00,Australia,Melbourne,HomeHavenFurniture.com,9678,Y,SUCCESS
94,8,Harry Martinez,5,Oak Dining Table,Dining Room Furniture,Wallet,35,399.99,2020-09-01T18:13:39.000-05:00,Canada,Vancouver,StyleNestFurniture.com,7778,N,Network Error
95,10,Jack Lewis,11,Vanity Dresser,Bedroom Furniture,Wallet,4,189.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,HomeHavenFurniture.com,2624,N,Network Error
96,8,Harry Martinez,16,Garden Lounge Chair,Outdoor Furniture,Wallet,18,79.99,2020-09-01T18:13:39.000-05:00,Canada,Vancouver,TimelessHomeStyles.com,3093,N,Insufficient Funds
97,5,Eva Garcia,16,Garden Lounge Chair,Outdoor Furniture,Wallet,3,79.99,2020-09-01T18:13:39.000-05:00,Germany,Cologne,HomeHavenFurniture.com,7147,Y,SUCCESS
98,6,Frank Wilson,7,Wooden Coffee Table,Living Room Furniture,Wallet,5,149.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,TimelessHomeStyles.com,2937,Y,SUCCESS
99,4,Daniel Brown,11,Vanity Dresser,Bedroom Furniture,Wallet,4,189.99,2020-09-01T18:13:39.000-05:00,Australia,Melbourne,CozyCornerDecor.com,1403,Y,SUCCESS
100,1,Alice Johnson,20,Standing Desk,Home Office Furniture,Wallet,1,249.99,2020-09-01T18:13:39.000-05:00,USA,Phoenix,TimelessHomeStyles.com,2828,Y,SUCCESS
101,5,Eva Garcia,20,Standing Desk,Home Office Furniture,Wallet,3,249.99,2020-09-01T18:13:39.000-05:00,Germany,Cologne,HomeHavenFurniture.com,2548,N,Insufficient Funds
102,8,Harry Martinez,12,Upholstered Bench,Entryway Furniture,Wallet,20,99.99,2020-09-01T18:13:39.000-05:00,Canada,Vancouver,HomeHavenFurniture.com,3719,N,Insufficient Funds
103,20,Tina Rodriguez,17,Kids Bunk Bed,Kids Furniture,Wallet,28,249.99,2020-09-01T18:13:39.000-05:00,USA,Chicago,CozyCornerDecor.com,2946,N,Network Error
104,13,Mona Hall,5,Oak Dining Table,Dining Room Furniture,Wallet,15,399.99,2020-09-01T18:13:39.000-05:00,Germany,Berlin,CozyCornerDecor.com,1670,N,Network Error
105,16,Peter Adams,3,L-Shaped Sofa,Living Room Furniture,Wallet,1,499.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,CozyCornerDecor.com,3792,N,Network Error
106,12,Liam Walker,15,Outdoor Patio Set,Outdoor Furniture,Wallet,5,299.99,2020-09-01T18:13:39.000-05:00,Australia,Adelaide,HomeHavenFurniture.com,5036,N,Network Error
107,1,Alice Johnson,12,Upholstered Bench,Entryway Furniture,Wallet,1,99.99,2020-09-01T18:13:39.000-05:00,USA,Phoenix,StyleNestFurniture.com,7671,N,Network Error
108,14,Nathan King,16,Garden Lounge Chair,Outdoor Furniture,Wallet,4,79.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,HomeHavenFurniture.com,2326,N,Insufficient Funds
109,4,Daniel Brown,17,Kids Bunk Bed,Kids Furniture,Wallet,3,249.99,2020-09-01T18:13:39.000-05:00,Australia,Melbourne,TimelessHomeStyles.com,9116,N,Insufficient Funds
110,9,Ivy Clark,17,Kids Bunk Bed,Kids Furniture,Wallet,4,249.99,2020-09-01T18:13:39.000-05:00,Australia,Melbourne,CozyCornerDecor.com,2070,Y,SUCCESS
111,14,Nathan King,20,Standing Desk,Home Office Furniture,Wallet,1,249.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,StyleNestFurniture.com,5854,Y,SUCCESS
112,4,Daniel Brown,3,L-Shaped Sofa,Living Room Furniture,Wallet,5,499.99,2020-09-01T18:13:39.000-05:00,Australia,Melbourne,CozyCornerDecor.com,8584,Y,SUCCESS
113,20,Tina Rodriguez,10,Metal Bed Frame,Bedroom Furniture,Wallet,10,149.99,2020-09-01T18:13:39.000-05:00,USA,Chicago,TimelessHomeStyles.com,9098,Y,SUCCESS
114,10,Jack Lewis,1,Classic Wooden Bed,Bedroom Furniture,Wallet,1,299.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,ChicSpaceFurnishings.com,2773,N,Network Error
115,2,Bob Smith,12,Upholstered Bench,Entryway Furniture,Wallet,20,99.99,2020-09-01T18:13:39.000-05:00,USA,Los Angeles,HomeHavenFurniture.com,1878,Y,SUCCESS
116,3,Catherine Lee,14,TV Stand,Living Room Furniture,Wallet,3,89.99,2020-09-01T18:13:39.000-05:00,Canada,Toronto,HomeHavenFurniture.com,3284,Y,SUCCESS
117,12,Liam Walker,18,Nursery Rocking Chair,Kids Furniture,Wallet,1,119.99,2020-09-01T18:13:39.000-05:00,Australia,Adelaide,HomeHavenFurniture.com,9732,Y,SUCCESS
118,5,Eva Garcia,10,Metal Bed Frame,Bedroom Furniture,Wallet,2,149.99,2020-09-01T18:13:39.000-05:00,Germany,Cologne,TimelessHomeStyles.com,6042,Y,SUCCESS
119,13,Mona Hall,10,Metal Bed Frame,Bedroom Furniture,Wallet,28,149.99,2020-09-01T18:13:39.000-05:00,Germany,Berlin,ChicSpaceFurnishings.com,3999,Y,SUCCESS
120,2,Bob Smith,14,TV Stand,Living Room Furniture,Wallet,25,89.99,2020-09-01T18:13:39.000-05:00,USA,Los Angeles,HomeHavenFurniture.com,1009,N,Insufficient Funds
121,16,Peter Adams,4,Recliner Chair,Living Room Furniture,Wallet,4,249.99,2020-09-01T18:13:39.000-05:00,Australia,Perth,StyleNestFurniture.com,2673,Y,SUCCESS
122,18,Rachel Evans,8,Modular Bookcase,Home Office Furniture,Wallet,5,199.99,2020-09-01T18:13:39.000-05:00,Germany,Munich,HomeHavenFurniture.com,1039,Y,SUCCESS
123,18,Rachel Evans,7,Wooden Coffee Table,Living Room Furniture,Wallet,4,149.99,2020-09-01T18:13:39.000-05:00,Germany,Munich,StyleNestFurniture.com,8162,N,Network Error
124,2,Bob Smith,6,Leather Dining Chair,Dining Room Furniture,Wallet,20,89.99,2020-09-01T18:13:39.000-05:00,USA,Los Angeles,TimelessHomeStyles.com,5572,N,Insufficient Funds
125,3,Catherine Lee,13,Glass Console Table,Entryway Furniture,Wallet,5,129.99,2020-09-01T18:13:39.000-05:00,Canada,Toronto,ChicSpaceFurnishings.com,7884,N,Network Error
126,15,Olivia Scott,7,Wooden Coffee Table,Living Room Furniture,Wallet,4,149.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,TimelessHomeStyles.com,1510,N,Insufficient Funds
127,6,Frank Wilson,12,Upholstered Bench,Entryway Furniture,Wallet,4,99.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,StyleNestFurniture.com,5547,N,Insufficient Funds
128,6,Frank Wilson,1,Classic Wooden Bed,Bedroom Furniture,Wallet,3,299.99,2020-09-01T18:13:39.000-05:00,Canada,Calgary,StyleNestFurniture.com,9008,Y,SUCCESS
129,1,Alice Johnson,1,Classic Wooden Bed,Bedroom Furniture,Wallet,1,299.99,2020-09-01T18:13:39.000-05:00,USA,Phoenix,CozyCornerDecor.com,7158,Y,SUCCESS
130,18,Rachel Evans,2,Memory Foam Mattress,Bedroom Furniture,Wallet,4,199.99,2020-09-01T18:13:39.000-05:00,Germany,Munich,TimelessHomeStyles.com,4439,N,Insufficient Funds
131,1,Alice Johnson,13,Glass Console Table,Entryway Furniture,Wallet,2,129.99,2020-09-01T18:13:39.000-05:00,USA,Phoenix,StyleNestFurniture.com,5004,N,Insufficient Funds
132,3,Catherine Lee,12,Upholstered Bench,Entryway Furniture,Wallet,3,99.99,2020-09-01T18:13:39.000-05:00,Canada,Toronto,HomeHavenFurniture.com,2009,Y,SUCCESS
133,19,Sam Phillips,2,Memory Foam Mattress,Bedroom Furniture,Wallet,5,199.99,2020-09-01T18:13:39.000-05:00,Canada,Montreal,HomeHavenFurniture.com,6642,N,Network Error
134,11,Karen Young,6,Leather Dining Chair,Dining Room Furniture,Wallet,4,89.99,2020-09-01T18:13:39.000-05:00,Germany,Frankfurt,StyleNestFurniture.com,2347,N,Insufficient Funds
135,5,Eva Garcia,5,Oak Dining Table,Dining Room Furniture,Wallet,3,399.99,2020-09-01T18:13:39.000-05:00,Germany,Cologne,StyleNestFurniture.com,6331,N,Network Error
136,13,Mona Hall,8,Modular Bookcase,Home Office Furniture,Wallet,25,199.99,2020-09-01T18:13:39.000-05:00,Germany,Berlin,TimelessHomeStyles.com,4867,N,Insufficient Funds
137,4,Daniel Brown,19,Shoe Storage Cabinet,Entryway Furniture,Wallet,4,59.99,2020-09-01T18:13:39.000-05:00,Australia,Melbourne,CozyCornerDecor.com,9657,N,Network Error
138,12,Liam Walker,2,Memory Foam Mattress,Bedroom Furniture,Wallet,5,199.99,2020-09-01T18:13:39.000-05:00,Australia,Adelaide,ChicSpaceFurnishings.com,7691,Y,SUCCESS
139,5,Eva Garcia,9,Ergonomic Office Chair,Home Office Furniture,Wallet,2,129.99,2020-09-01T18:13:39.000-05:00,Germany,Cologne,ChicSpaceFurnishings.com,2831,N,Insufficient Funds
140,7,Grace Thompson,10,Metal Bed Frame,Bedroom Furniture,Wallet,5,149.99,2020-09-01T18:13:39.000-05:00,Germany,Frankfurt,TimelessHomeStyles.com,2178,N,Network Error
141,19,Sam Phillips,12,Upholstered Bench,Entryway Furniture,Wallet,2,99.99,2020-09-01T18:13:39.000-05:00,Canada,Montreal,StyleNestFurniture.com,8728,N,Network Error
