order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
22,9,Ivy Clark,19,Shoe Storage Cabinet,Entryway Furniture,card,3,59.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,ChicSpaceFurnishings.com,5527,N,Network Error
23,4,Daniel Brown,13,Glass Console Table,Entryway Furniture,paypal,5,129.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,CozyCornerDecor.com,3206,N,Insufficient Funds
24,19,Sam Phillips,14,TV Stand,Living Room Furniture,apple pay,2,89.99,2020-04-24T19:29:12.000-05:00,Canada,Montreal,StyleNestFurniture.com,2631,Y,SUCCESS
25,17,Quinn Baker,15,Outdoor Patio Set,Outdoor Furniture,apple pay,5,299.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,StyleNestFurniture.com,6794,N,Insufficient Funds
26,17,Quinn Baker,5,Oak Dining Table,Dining Room Furniture,card,3,399.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,CozyCornerDecor.com,1683,Y,SUCCESS
27,1,Alice Johnson,5,Oak Dining Table,Dining Room Furniture,apple pay,4,399.99,2020-04-24T19:29:12.000-05:00,USA,Phoenix,TimelessHomeStyles.com,2629,Y,SUCCESS
28,2,Bob Smith,4,Recliner Chair,Living Room Furniture,apple pay,3,249.99,2020-04-24T19:29:12.000-05:00,USA,Los Angeles,TimelessHomeStyles.com,3233,Y,SUCCESS
29,9,Ivy Clark,14,TV Stand,Living Room Furniture,card,2,89.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,CozyCornerDecor.com,7994,N,Insufficient Funds
30,11,Karen Young,15,Outdoor Patio Set,Outdoor Furniture,apple pay,1,299.99,2020-04-24T19:29:12.000-05:00,Germany,Frankfurt,CozyCornerDecor.com,2545,Y,SUCCESS
31,12,Liam Walker,14,TV Stand,Living Room Furniture,card,3,89.99,2020-04-24T19:29:12.000-05:00,Australia,Adelaide,CozyCornerDecor.com,8687,N,Network Error
32,9,Ivy Clark,10,Metal Bed Frame,Bedroom Furniture,paypal,4,149.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,CozyCornerDecor.com,4027,Y,SUCCESS
33,13,Mona Hall,4,Recliner Chair,Living Room Furniture,paypal,1,249.99,2020-04-24T19:29:12.000-05:00,Germany,Berlin,TimelessHomeStyles.com,4887,Y,SUCCESS
34,16,Peter Adams,15,Outdoor Patio Set,Outdoor Furniture,card,4,299.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,StyleNestFurniture.com,8589,N,Insufficient Funds
35,19,Sam Phillips,9,Ergonomic Office Chair,Home Office Furniture,apple pay,3,129.99,2020-04-24T19:29:12.000-05:00,Canada,Montreal,ChicSpaceFurnishings.com,8089,Y,SUCCESS
36,17,Quinn Baker,17,Kids Bunk Bed,Kids Furniture,paypal,1,249.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,CozyCornerDecor.com,9259,N,Network Error
37,17,Quinn Baker,11,Vanity Dresser,Bedroom Furniture,card,5,189.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,TimelessHomeStyles.com,8452,N,Insufficient Funds
38,12,Liam Walker,20,Standing Desk,Home Office Furniture,paypal,2,249.99,2020-04-24T19:29:12.000-05:00,Australia,Adelaide,StyleNestFurniture.com,6855,Y,SUCCESS
39,16,Peter Adams,10,Metal Bed Frame,Bedroom Furniture,card,5,149.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,CozyCornerDecor.com,4573,N,Insufficient Funds
40,9,Ivy Clark,1,Classic Wooden Bed,Bedroom Furniture,apple pay,2,299.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,StyleNestFurniture.com,2912,N,Network Error
41,5,Eva Garcia,6,Leather Dining Chair,Dining Room Furniture,card,4,89.99,2020-04-24T19:29:12.000-05:00,Germany,Cologne,CozyCornerDecor.com,6976,N,Network Error
42,11,Karen Young,11,Vanity Dresser,Bedroom Furniture,paypal,3,189.99,2020-04-24T19:29:12.000-05:00,Germany,Frankfurt,TimelessHomeStyles.com,7806,N,Insufficient Funds
43,19,Sam Phillips,11,Vanity Dresser,Bedroom Furniture,paypal,3,189.99,2020-04-24T19:29:12.000-05:00,Canada,Montreal,ChicSpaceFurnishings.com,5055,N,Network Error
44,7,Grace Thompson,4,Recliner Chair,Living Room Furniture,card,4,249.99,2020-04-24T19:29:12.000-05:00,Germany,Frankfurt,CozyCornerDecor.com,2687,N,Insufficient Funds
45,16,Peter Adams,12,Upholstered Bench,Entryway Furniture,paypal,5,99.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,HomeHavenFurniture.com,4128,N,Insufficient Funds
46,14,Nathan King,9,Ergonomic Office Chair,Home Office Furniture,paypal,2,129.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,StyleNestFurniture.com,8430,N,Insufficient Funds
47,1,Alice Johnson,8,Modular Bookcase,Home Office Furniture,paypal,3,199.99,2020-04-24T19:29:12.000-05:00,USA,Phoenix,CozyCornerDecor.com,1414,N,Insufficient Funds
48,12,Liam Walker,16,Garden Lounge Chair,Outdoor Furniture,card,5,79.99,2020-04-24T19:29:12.000-05:00,Australia,Adelaide,StyleNestFurniture.com,4394,Y,SUCCESS
49,11,Karen Young,15,Outdoor Patio Set,Outdoor Furniture,card,4,299.99,2020-04-24T19:29:12.000-05:00,Germany,Frankfurt,StyleNestFurniture.com,4522,Y,SUCCESS
50,14,Nathan King,7,Wooden Coffee Table,Living Room Furniture,paypal,1,149.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,CozyCornerDecor.com,4395,Y,SUCCESS
51,11,Karen Young,9,Ergonomic Office Chair,Home Office Furniture,apple pay,4,129.99,2020-04-24T19:29:12.000-05:00,Germany,Frankfurt,HomeHavenFurniture.com,3527,Y,SUCCESS
52,12,Liam Walker,12,Upholstered Bench,Entryway Furniture,paypal,4,99.99,2020-04-24T19:29:12.000-05:00,Australia,Adelaide,TimelessHomeStyles.com,4290,Y,SUCCESS
53,12,Liam Walker,11,Vanity Dresser,Bedroom Furniture,paypal,3,189.99,2020-04-24T19:29:12.000-05:00,Australia,Adelaide,HomeHavenFurniture.com,4673,Y,SUCCESS
54,5,Eva Garcia,14,TV Stand,Living Room Furniture,paypal,1,89.99,2020-04-24T19:29:12.000-05:00,Germany,Cologne,HomeHavenFurniture.com,3000,N,Network Error
55,5,Eva Garcia,15,Outdoor Patio Set,Outdoor Furniture,card,1,299.99,2020-04-24T19:29:12.000-05:00,Germany,Cologne,CozyCornerDecor.com,7343,Y,SUCCESS
56,8,Harry Martinez,8,Modular Bookcase,Home Office Furniture,apple pay,1,199.99,2020-04-24T19:29:12.000-05:00,Canada,Vancouver,StyleNestFurniture.com,6504,N,Network Error
57,15,Olivia Scott,15,Outdoor Patio Set,Outdoor Furniture,card,2,299.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,TimelessHomeStyles.com,9730,Y,SUCCESS
58,11,Karen Young,6,Leather Dining Chair,Dining Room Furniture,apple pay,5,89.99,2020-04-24T19:29:12.000-05:00,Germany,Frankfurt,CozyCornerDecor.com,1623,N,Insufficient Funds
59,11,Karen Young,19,Shoe Storage Cabinet,Entryway Furniture,apple pay,5,59.99,2020-04-24T19:29:12.000-05:00,Germany,Frankfurt,ChicSpaceFurnishings.com,9955,N,Insufficient Funds
60,16,Peter Adams,9,Ergonomic Office Chair,Home Office Furniture,apple pay,2,129.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,TimelessHomeStyles.com,7495,Y,SUCCESS
61,4,Daniel Brown,15,Outdoor Patio Set,Outdoor Furniture,apple pay,4,299.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,ChicSpaceFurnishings.com,2095,Y,SUCCESS
62,8,Harry Martinez,6,Leather Dining Chair,Dining Room Furniture,paypal,4,89.99,2020-04-24T19:29:12.000-05:00,Canada,Vancouver,TimelessHomeStyles.com,9377,Y,SUCCESS
63,13,Mona Hall,2,Memory Foam Mattress,Bedroom Furniture,apple pay,4,199.99,2020-04-24T19:29:12.000-05:00,Germany,Berlin,HomeHavenFurniture.com,2029,Y,SUCCESS
64,16,Peter Adams,3,L-Shaped Sofa,Living Room Furniture,paypal,4,499.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,ChicSpaceFurnishings.com,1971,N,Network Error
65,9,Ivy Clark,7,Wooden Coffee Table,Living Room Furniture,card,2,149.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,ChicSpaceFurnishings.com,2931,N,Network Error
66,12,Liam Walker,1,Classic Wooden Bed,Bedroom Furniture,card,5,299.99,2020-04-24T19:29:12.000-05:00,Australia,Adelaide,ChicSpaceFurnishings.com,7601,Y,SUCCESS
67,11,Karen Young,7,Wooden Coffee Table,Living Room Furniture,paypal,5,149.99,2020-04-24T19:29:12.000-05:00,Germany,Frankfurt,CozyCornerDecor.com,4296,N,Insufficient Funds
68,17,Quinn Baker,4,Recliner Chair,Living Room Furniture,apple pay,1,249.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,CozyCornerDecor.com,9499,Y,SUCCESS
69,9,Ivy Clark,16,Garden Lounge Chair,Outdoor Furniture,paypal,5,79.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,TimelessHomeStyles.com,9505,Y,SUCCESS
70,17,Quinn Baker,5,Oak Dining Table,Dining Room Furniture,apple pay,3,399.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,TimelessHomeStyles.com,8628,N,Insufficient Funds
71,5,Eva Garcia,15,Outdoor Patio Set,Outdoor Furniture,paypal,2,299.99,2020-04-24T19:29:12.000-05:00,Germany,Cologne,ChicSpaceFurnishings.com,4963,N,Insufficient Funds
72,8,Harry Martinez,3,L-Shaped Sofa,Living Room Furniture,card,1,499.99,2020-04-24T19:29:12.000-05:00,Canada,Vancouver,StyleNestFurniture.com,1489,N,Insufficient Funds
73,19,Sam Phillips,11,Vanity Dresser,Bedroom Furniture,card,4,189.99,2020-04-24T19:29:12.000-05:00,Canada,Montreal,ChicSpaceFurnishings.com,7364,N,Insufficient Funds
74,13,Mona Hall,4,Recliner Chair,Living Room Furniture,paypal,1,249.99,2020-04-24T19:29:12.000-05:00,Germany,Berlin,StyleNestFurniture.com,9452,Y,SUCCESS
75,14,Nathan King,5,Oak Dining Table,Dining Room Furniture,apple pay,5,399.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,HomeHavenFurniture.com,8584,N,Insufficient Funds
76,12,Liam Walker,19,Shoe Storage Cabinet,Entryway Furniture,card,1,59.99,2020-04-24T19:29:12.000-05:00,Australia,Adelaide,TimelessHomeStyles.com,6525,N,Insufficient Funds
77,2,Bob Smith,18,Nursery Rocking Chair,Kids Furniture,card,5,119.99,2020-04-24T19:29:12.000-05:00,USA,Los Angeles,CozyCornerDecor.com,2978,Y,SUCCESS
78,20,Tina Rodriguez,20,Standing Desk,Home Office Furniture,paypal,3,249.99,2020-04-24T19:29:12.000-05:00,USA,Chicago,StyleNestFurniture.com,6824,Y,SUCCESS
79,10,Jack Lewis,15,Outdoor Patio Set,Outdoor Furniture,paypal,5,299.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,CozyCornerDecor.com,9811,Y,SUCCESS
80,9,Ivy Clark,4,Recliner Chair,Living Room Furniture,apple pay,4,249.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,ChicSpaceFurnishings.com,5569,Y,SUCCESS
81,13,Mona Hall,18,Nursery Rocking Chair,Kids Furniture,card,2,119.99,2020-04-24T19:29:12.000-05:00,Germany,Berlin,StyleNestFurniture.com,8852,N,Insufficient Funds
82,12,Liam Walker,1,Classic Wooden Bed,Bedroom Furniture,apple pay,3,299.99,2020-04-24T19:29:12.000-05:00,Australia,Adelaide,HomeHavenFurniture.com,1632,N,Network Error
83,8,Harry Martinez,13,Glass Console Table,Entryway Furniture,paypal,2,129.99,2020-04-24T19:29:12.000-05:00,Canada,Vancouver,StyleNestFurniture.com,9520,N,Insufficient Funds
84,16,Peter Adams,14,TV Stand,Living Room Furniture,card,3,89.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,StyleNestFurniture.com,1158,Y,SUCCESS
85,11,Karen Young,13,Glass Console Table,Entryway Furniture,card,4,129.99,2020-04-24T19:29:12.000-05:00,Germany,Frankfurt,TimelessHomeStyles.com,9763,N,Insufficient Funds
86,12,Liam Walker,17,Kids Bunk Bed,Kids Furniture,apple pay,4,249.99,2020-04-24T19:29:12.000-05:00,Australia,Adelaide,HomeHavenFurniture.com,2695,N,Insufficient Funds
87,20,Tina Rodriguez,13,Glass Console Table,Entryway Furniture,paypal,4,129.99,2020-04-24T19:29:12.000-05:00,USA,Chicago,CozyCornerDecor.com,2358,N,Insufficient Funds
88,12,Liam Walker,5,Oak Dining Table,Dining Room Furniture,apple pay,4,399.99,2020-04-24T19:29:12.000-05:00,Australia,Adelaide,CozyCornerDecor.com,4194,N,Network Error
89,19,Sam Phillips,20,Standing Desk,Home Office Furniture,paypal,2,249.99,2020-04-24T19:29:12.000-05:00,Canada,Montreal,CozyCornerDecor.com,3837,N,Network Error
90,17,Quinn Baker,7,Wooden Coffee Table,Living Room Furniture,apple pay,2,149.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,HomeHavenFurniture.com,4238,N,Network Error
91,9,Ivy Clark,12,Upholstered Bench,Entryway Furniture,paypal,3,99.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,HomeHavenFurniture.com,4556,N,Network Error
92,10,Jack Lewis,20,Standing Desk,Home Office Furniture,apple pay,2,249.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,ChicSpaceFurnishings.com,2354,Y,SUCCESS
93,1,Alice Johnson,8,Modular Bookcase,Home Office Furniture,card,3,199.99,2020-04-24T19:29:12.000-05:00,USA,Phoenix,CozyCornerDecor.com,5360,Y,SUCCESS
94,3,Catherine Lee,11,Vanity Dresser,Bedroom Furniture,card,1,189.99,2020-04-24T19:29:12.000-05:00,Canada,Toronto,TimelessHomeStyles.com,6964,N,Network Error
95,8,Harry Martinez,4,Recliner Chair,Living Room Furniture,card,4,249.99,2020-04-24T19:29:12.000-05:00,Canada,Vancouver,ChicSpaceFurnishings.com,6400,N,Network Error
96,18,Rachel Evans,14,TV Stand,Living Room Furniture,card,5,89.99,2020-04-24T19:29:12.000-05:00,Germany,Munich,HomeHavenFurniture.com,4494,N,Insufficient Funds
97,13,Mona Hall,12,Upholstered Bench,Entryway Furniture,paypal,3,99.99,2020-04-24T19:29:12.000-05:00,Germany,Berlin,ChicSpaceFurnishings.com,2871,Y,SUCCESS
98,10,Jack Lewis,1,Classic Wooden Bed,Bedroom Furniture,apple pay,5,299.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,CozyCornerDecor.com,3026,Y,SUCCESS
99,1,Alice Johnson,12,Upholstered Bench,Entryway Furniture,apple pay,4,99.99,2020-04-24T19:29:12.000-05:00,USA,Phoenix,TimelessHomeStyles.com,8004,Y,SUCCESS
100,5,Eva Garcia,1,Classic Wooden Bed,Bedroom Furniture,apple pay,5,299.99,2020-04-24T19:29:12.000-05:00,Germany,Cologne,HomeHavenFurniture.com,8101,Y,SUCCESS
101,8,Harry Martinez,2,Memory Foam Mattress,Bedroom Furniture,paypal,5,199.99,2020-04-24T19:29:12.000-05:00,Canada,Vancouver,ChicSpaceFurnishings.com,2611,N,Insufficient Funds
102,4,Daniel Brown,18,Nursery Rocking Chair,Kids Furniture,paypal,2,119.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,TimelessHomeStyles.com,8665,Y,SUCCESS
103,17,Quinn Baker,13,Glass Console Table,Entryway Furniture,card,5,129.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,ChicSpaceFurnishings.com,1392,N,Network Error
104,9,Ivy Clark,17,Kids Bunk Bed,Kids Furniture,apple pay,5,249.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,StyleNestFurniture.com,3158,N,Insufficient Funds
105,6,Frank Wilson,19,Shoe Storage Cabinet,Entryway Furniture,paypal,2,59.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,HomeHavenFurniture.com,5464,N,Network Error
106,1,Alice Johnson,1,Classic Wooden Bed,Bedroom Furniture,card,2,299.99,2020-04-24T19:29:12.000-05:00,USA,Phoenix,TimelessHomeStyles.com,3175,N,Network Error
107,15,Olivia Scott,10,Metal Bed Frame,Bedroom Furniture,card,2,149.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,StyleNestFurniture.com,7742,Y,SUCCESS
108,10,Jack Lewis,10,Metal Bed Frame,Bedroom Furniture,paypal,4,149.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,ChicSpaceFurnishings.com,8050,Y,SUCCESS
109,12,Liam Walker,11,Vanity Dresser,Bedroom Furniture,card,4,189.99,2020-04-24T19:29:12.000-05:00,Australia,Adelaide,ChicSpaceFurnishings.com,7957,N,Network Error
110,17,Quinn Baker,15,Outdoor Patio Set,Outdoor Furniture,paypal,5,299.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,StyleNestFurniture.com,5627,N,Network Error
111,10,Jack Lewis,5,Oak Dining Table,Dining Room Furniture,paypal,5,399.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,CozyCornerDecor.com,9890,N,Insufficient Funds
112,11,Karen Young,20,Standing Desk,Home Office Furniture,card,5,249.99,2020-04-24T19:29:12.000-05:00,Germany,Frankfurt,HomeHavenFurniture.com,6414,Y,SUCCESS
113,2,Bob Smith,19,Shoe Storage Cabinet,Entryway Furniture,apple pay,5,59.99,2020-04-24T19:29:12.000-05:00,USA,Los Angeles,HomeHavenFurniture.com,4180,N,Insufficient Funds
114,12,Liam Walker,20,Standing Desk,Home Office Furniture,card,4,249.99,2020-04-24T19:29:12.000-05:00,Australia,Adelaide,HomeHavenFurniture.com,5799,Y,SUCCESS
115,9,Ivy Clark,14,TV Stand,Living Room Furniture,apple pay,5,89.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,HomeHavenFurniture.com,4503,N,Network Error
116,16,Peter Adams,11,Vanity Dresser,Bedroom Furniture,paypal,3,189.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,CozyCornerDecor.com,7275,N,Insufficient Funds
117,8,Harry Martinez,20,Standing Desk,Home Office Furniture,apple pay,5,249.99,2020-04-24T19:29:12.000-05:00,Canada,Vancouver,CozyCornerDecor.com,9462,N,Network Error
118,2,Bob Smith,8,Modular Bookcase,Home Office Furniture,paypal,3,199.99,2020-04-24T19:29:12.000-05:00,USA,Los Angeles,TimelessHomeStyles.com,7497,Y,SUCCESS
119,16,Peter Adams,10,Metal Bed Frame,Bedroom Furniture,apple pay,1,149.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,TimelessHomeStyles.com,4546,Y,SUCCESS
120,9,Ivy Clark,18,Nursery Rocking Chair,Kids Furniture,apple pay,3,119.99,2020-04-24T19:29:12.000-05:00,Australia,Melbourne,CozyCornerDecor.com,1872,Y,SUCCESS
121,6,Frank Wilson,8,Modular Bookcase,Home Office Furniture,paypal,3,199.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,TimelessHomeStyles.com,9786,N,Insufficient Funds
122,20,Tina Rodriguez,20,Standing Desk,Home Office Furniture,apple pay,4,249.99,2020-04-24T19:29:12.000-05:00,USA,Chicago,HomeHavenFurniture.com,4711,N,Insufficient Funds
123,14,Nathan King,7,Wooden Coffee Table,Living Room Furniture,paypal,5,149.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,ChicSpaceFurnishings.com,5921,N,Insufficient Funds
124,18,Rachel Evans,4,Recliner Chair,Living Room Furniture,card,1,249.99,2020-04-24T19:29:12.000-05:00,Germany,Munich,ChicSpaceFurnishings.com,2404,Y,SUCCESS
125,5,Eva Garcia,18,Nursery Rocking Chair,Kids Furniture,card,2,119.99,2020-04-24T19:29:12.000-05:00,Germany,Cologne,CozyCornerDecor.com,2664,N,Insufficient Funds
126,7,Grace Thompson,8,Modular Bookcase,Home Office Furniture,paypal,5,199.99,2020-04-24T19:29:12.000-05:00,Germany,Frankfurt,StyleNestFurniture.com,8274,N,Network Error
127,15,Olivia Scott,7,Wooden Coffee Table,Living Room Furniture,card,2,149.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,HomeHavenFurniture.com,8181,N,Insufficient Funds
128,5,Eva Garcia,14,TV Stand,Living Room Furniture,card,5,89.99,2020-04-24T19:29:12.000-05:00,Germany,Cologne,ChicSpaceFurnishings.com,4208,Y,SUCCESS
129,6,Frank Wilson,2,Memory Foam Mattress,Bedroom Furniture,paypal,5,199.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,ChicSpaceFurnishings.com,4949,N,Network Error
130,15,Olivia Scott,20,Standing Desk,Home Office Furniture,paypal,3,249.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,HomeHavenFurniture.com,7900,Y,SUCCESS
131,1,Alice Johnson,3,L-Shaped Sofa,Living Room Furniture,paypal,3,499.99,2020-04-24T19:29:12.000-05:00,USA,Phoenix,StyleNestFurniture.com,4874,N,Network Error
132,13,Mona Hall,13,Glass Console Table,Entryway Furniture,card,4,129.99,2020-04-24T19:29:12.000-05:00,Germany,Berlin,CozyCornerDecor.com,9149,N,Network Error
133,6,Frank Wilson,17,Kids Bunk Bed,Kids Furniture,paypal,2,249.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,TimelessHomeStyles.com,6658,Y,SUCCESS
134,18,Rachel Evans,11,Vanity Dresser,Bedroom Furniture,apple pay,3,189.99,2020-04-24T19:29:12.000-05:00,Germany,Munich,CozyCornerDecor.com,1589,Y,SUCCESS
135,17,Quinn Baker,2,Memory Foam Mattress,Bedroom Furniture,card,1,199.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,StyleNestFurniture.com,7940,N,Network Error
136,11,Karen Young,8,Modular Bookcase,Home Office Furniture,apple pay,1,199.99,2020-04-24T19:29:12.000-05:00,Germany,Frankfurt,HomeHavenFurniture.com,4558,N,Network Error
137,8,Harry Martinez,4,Recliner Chair,Living Room Furniture,card,4,249.99,2020-04-24T19:29:12.000-05:00,Canada,Vancouver,CozyCornerDecor.com,6679,Y,SUCCESS
138,12,Liam Walker,13,Glass Console Table,Entryway Furniture,card,5,129.99,2020-04-24T19:29:12.000-05:00,Australia,Adelaide,HomeHavenFurniture.com,6005,Y,SUCCESS
139,18,Rachel Evans,2,Memory Foam Mattress,Bedroom Furniture,apple pay,5,199.99,2020-04-24T19:29:12.000-05:00,Germany,Munich,StyleNestFurniture.com,9742,N,Insufficient Funds
140,6,Frank Wilson,2,Memory Foam Mattress,Bedroom Furniture,card,3,199.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,HomeHavenFurniture.com,4952,N,Insufficient Funds
141,14,Nathan King,7,Wooden Coffee Table,Living Room Furniture,apple pay,4,149.99,2020-04-24T19:29:12.000-05:00,Canada,Calgary,TimelessHomeStyles.com,8660,Y,SUCCESS
142,16,Peter Adams,1,Classic Wooden Bed,Bedroom Furniture,paypal,2,299.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,ChicSpaceFurnishings.com,7339,Y,SUCCESS
143,11,Karen Young,11,Vanity Dresser,Bedroom Furniture,card,3,189.99,2020-04-24T19:29:12.000-05:00,Germany,Frankfurt,TimelessHomeStyles.com,8201,N,Network Error
144,17,Quinn Baker,13,Glass Console Table,Entryway Furniture,paypal,5,129.99,2020-04-24T19:29:12.000-05:00,Australia,Perth,CozyCornerDecor.com,3921,N,Insufficient Funds
