order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
71,209,Trinity,201,Pen,Stationery,Card,3,47.1,2021-02-25 04:27:56,India,Bengaluru,www.flipkart.com,98492,Y,
72,158,Trinity,205,Book,Books,UPI,4,475.54,2021-09-27 07:00:47,UK,Oxford,www.ebay.in,93474,Y,
73,157,Mary Jane,202,Pencil,Stationery,Card,5,24.84,2021-03-17 07:19:21,India,Indore,www.tatacliq.com,14154,Y,
74,197,Mary Jane,204,Laptop,Electronics,Internet Banking,4,165.11,2021-06-14 09:39:21,UK,Oxford,www.amazon.com,74102,Y,
75,152,John Smith,202,Pencil,Stationery,Card,1,164.52,2021-05-19 06:17:18,USA,Boston,www.tatacliq.com,33444,Y,
76,393,Mary Jane,204,Laptop,Electronics,Wallet,4,493.18,2021-11-27 16:28:48,India,Mumbai,www.amazon.com,37647,Y,
77,305,Trinity,203,Mobile,Electronics,UPI,4,412.59,2021-10-26 11:42:59,USA,Boston,www.flipkart.com,31251,Y,
78,410,Mary Jane,201,Pen,Stationery,Wallet,5,93.23,2021-07-07 05:52:20,India,Bengaluru,www.flipkart.com,93203,Y,
79,381,Trinity,203,Mobile,Electronics,UPI,4,135.16,2021-08-16 22:16:29,India,Bengaluru,www.tatacliq.com,31941,Y,
80,105,Trinity,203,Mobile,Electronics,Wallet,3,208.3,2021-08-30 06:06:30,India,Indore,www.ebay.in,41239,Y,
81,398,Trinity,202,Pencil,Stationery,UPI,1,311.77,2021-03-09 14:05:28,USA,Boston,www.flipkart.com,81953,Y,
82,203,Trinity,203,Mobile,Electronics,Internet Banking,5,238.77,2021-12-22 16:40:23,India,Bengaluru,www.amazon.com,75652,Y,
83,145,Neo,202,Pencil,Stationery,Internet Banking,3,250.76,2021-02-22 06:53:22,India,Bengaluru,www.ebay.in,34470,Y,
84,472,Joe Smith,202,Pencil,Stationery,UPI,2,442.49,2021-09-22 01:05:43,UK,Oxford,www.amazon.com,80371,Y,
85,403,Trinity,201,Pen,Stationery,Card,1,127.44,2021-03-27 00:10:52,India,Bengaluru,www.ebay.in,13634,Y,
86,319,Neo,205,Book,Books,UPI,1,494.85,2021-08-14 09:10:03,India,Indore,www.amazon.com,98224,Y,
87,295,Joe Smith,202,Pencil,Stationery,UPI,1,134.07,2021-08-22 21:30:34,UK,Oxford,www.tatacliq.com,27255,Y,
88,325,Joe Smith,203,Mobile,Electronics,Wallet,3,99.59,2021-06-19 08:45:36,India,Mumbai,www.ebay.in,04393,Y,
89,312,John Smith,203,Mobile,Electronics,UPI,5,193.93,2021-03-18 00:16:20,India,Indore,www.ebay.in,90466,Y,
90,363,Mary Jane,204,Laptop,Electronics,Card,3,192.37,2021-09-27 14:14:19,India,Indore,www.ebay.in,01986,Y,
91,476,John Smith,202,Pencil,Stationery,Card,4,244.27,2021-09-04 10:36:01,India,Mumbai,www.flipkart.com,99070,Y,
92,449,John Smith,203,Mobile,Electronics,Internet Banking,2,321.28,2021-10-27 05:03:47,India,Bengaluru,www.tatacliq.com,64688,Y,
93,273,Neo,203,Mobile,Electronics,Card,2,416.04,2021-09-12 20:03:12,USA,Boston,www.tatacliq.com,50758,Y,
94,292,Mary Jane,203,Mobile,Electronics,Wallet,5,334.52,2021-12-15 13:58:25,USA,Boston,www.flipkart.com,15799,Y,
95,412,Mary Jane,202,Pencil,Stationery,Wallet,3,234.91,2021-10-31 05:43:32,USA,Boston,www.ebay.in,64286,Y,
96,388,Neo,204,Laptop,Electronics,UPI,5,69.57,2021-02-10 14:43:37,India,Indore,www.tatacliq.com,93465,Y,
97,127,John Smith,201,Pen,Stationery,Internet Banking,3,404.65,2021-01-23 09:51:29,India,Indore,www.ebay.in,77322,Y,
98,410,Trinity,204,Laptop,Electronics,Internet Banking,2,339.48,2021-07-12 19:56:48,UK,Oxford,www.tatacliq.com,81904,Y,
99,282,John Smith,205,Book,Books,Card,3,101.44,2021-11-15 03:18:37,India,Bengaluru,www.ebay.in,25559,Y,
100,143,John Smith,201,Pen,Stationery,Wallet,2,326.51,2021-02-10 09:27:06,India,Bengaluru,www.ebay.in,51161,N,Invalid CVV
101,366,Joe Smith,201,Pen,Stationery,Wallet,1,482.5,2021-04-27 03:43:48,UK,Oxford,www.ebay.in,75854,Y,
102,468,Mary Jane,201,Pen,Stationery,Card,1,12.62,2021-06-30 09:36:56,UK,Oxford,www.amazon.com,53942,Y,
103,246,Neo,201,Pen,Stationery,Wallet,1,12.21,2021-02-11 06:27:34,USA,Boston,www.amazon.com,43473,Y,
104,375,Neo,204,Laptop,Electronics,Internet Banking,5,46.74,2021-03-02 12:27:15,India,Bengaluru,www.ebay.in,38943,Y,
105,188,Trinity,202,Pencil,Stationery,Internet Banking,4,308.55,2021-08-26 05:02:33,India,Bengaluru,www.amazon.com,37071,Y,
106,317,John Smith,205,Book,Books,Internet Banking,4,305.93,2021-07-21 22:37:47,India,Bengaluru,www.amazon.com,10112,Y,
107,143,Joe Smith,201,Pen,Stationery,Internet Banking,5,88.99,2021-02-15 13:50:56,India,Mumbai,www.amazon.com,68929,Y,
108,263,Neo,204,Laptop,Electronics,Internet Banking,2,371.03,2021-07-11 17:43:53,USA,Boston,www.tatacliq.com,35520,Y,
109,124,Trinity,202,Pencil,Stationery,Internet Banking,5,235.42,2021-10-05 19:27:16,India,Indore,www.ebay.in,79654,Y,
110,177,Trinity,202,Pencil,Stationery,UPI,3,383.04,2021-11-14 15:55:21,India,Mumbai,www.tatacliq.com,75542,Y,
111,171,Trinity,203,Mobile,Electronics,Card,5,331.09,2021-10-03 11:56:18,India,Bengaluru,www.ebay.in,67060,Y,
112,497,Neo,201,Pen,Stationery,Card,4,261.7,2021-01-23 13:33:31,UK,Oxford,www.flipkart.com,76101,Y,
113,248,Mary Jane,202,Pencil,Stationery,UPI,2,267.82,2021-10-23 21:42:47,India,Indore,www.ebay.in,55822,Y,
114,485,Joe Smith,201,Pen,Stationery,Wallet,4,176.38,2021-10-04 17:45:16,UK,Oxford,www.tatacliq.com,15772,Y,
115,248,John Smith,202,Pencil,Stationery,UPI,5,57.78,2021-12-03 08:47:11,India,Indore,www.flipkart.com,15287,Y,
116,436,Neo,204,Laptop,Electronics,UPI,4,92.94,2021-02-27 08:16:58,India,Indore,www.amazon.com,55389,Y,
117,167,Mary Jane,201,Pen,Stationery,Card,4,69.45,2021-09-20 14:43:29,USA,Boston,www.tatacliq.com,17428,Y,
118,335,John Smith,201,Pen,Stationery,Card,1,284.01,2021-10-01 08:14:52,India,Mumbai,www.flipkart.com,22903,Y,
119,385,Mary Jane,205,Book,Books,Card,4,449.15,2021-11-22 17:56:57,India,Mumbai,www.ebay.in,18310,Y,
120,157,John Smith,202,Pencil,Stationery,Internet Banking,4,148.59,2021-12-07 07:26:59,India,Indore,www.flipkart.com,92899,N,Invalid CVV
121,463,Joe Smith,202,Pencil,Stationery,Wallet,2,452.53,2021-09-20 15:36:02,UK,Oxford,www.flipkart.com,38024,Y,
122,304,Joe Smith,201,Pen,Stationery,UPI,3,66.88,2021-05-23 11:51:40,India,Mumbai,www.ebay.in,21655,Y,
123,104,John Smith,201,Pen,Stationery,Card,1,406.75,2021-11-14 19:43:02,USA,Boston,www.flipkart.com,17377,Y,
124,332,Trinity,205,Book,Books,Wallet,2,62.73,2021-09-04 16:09:55,UK,Oxford,www.flipkart.com,30442,Y,
125,496,John Smith,202,Pencil,Stationery,Card,3,120.54,2021-04-30 22:32:07,India,Mumbai,www.ebay.in,28027,Y,
126,448,Trinity,203,Mobile,Electronics,UPI,5,467.73,2021-09-13 17:20:59,India,Bengaluru,www.flipkart.com,32714,Y,
127,371,Joe Smith,203,Mobile,Electronics,Wallet,1,336.68,2021-09-22 08:56:45,India,Indore,www.amazon.com,96586,Y,
128,266,Trinity,201,Pen,Stationery,Internet Banking,1,363.63,2021-11-03 20:06:28,India,Mumbai,www.amazon.com,30844,Y,
129,480,Trinity,201,Pen,Stationery,UPI,2,270.31,2021-02-22 22:45:44,India,Mumbai,www.amazon.com,45924,Y,
130,209,Joe Smith,204,Laptop,Electronics,Card,1,426.76,2021-10-09 00:46:47,USA,Boston,www.ebay.in,57744,Y,
131,269,Joe Smith,201,Pen,Stationery,Card,1,326.73,2021-04-28 03:46:48,India,Bengaluru,www.flipkart.com,79591,Y,
132,367,Trinity,205,Book,Books,UPI,4,436.71,2021-10-03 16:33:45,India,Indore,www.ebay.in,21998,Y,
133,462,Mary Jane,204,Laptop,Electronics,Internet Banking,3,56.08,2021-05-29 22:29:48,UK,Oxford,www.flipkart.com,68096,Y,
134,249,John Smith,205,Book,Books,UPI,5,178.66,2021-07-27 23:42:49,India,Mumbai,www.ebay.in,74084,Y,
135,337,Trinity,201,Pen,Stationery,Internet Banking,5,470.43,2021-04-10 16:02:14,India,Bengaluru,www.amazon.com,71867,Y,
136,392,Neo,203,Mobile,Electronics,Internet Banking,1,29.52,2021-05-15 18:33:06,USA,Boston,www.flipkart.com,03705,Y,
137,366,John Smith,202,Pencil,Stationery,Wallet,4,262.46,2021-07-21 07:42:18,India,Indore,www.ebay.in,64070,Y,
138,184,Trinity,201,Pen,Stationery,Wallet,5,468.19,2021-11-03 07:35:39,India,Indore,www.tatacliq.com,01978,Y,
139,343,Trinity,201,Pen,Stationery,Card,4,63.82,2021-10-14 05:37:53,USA,Boston,www.tatacliq.com,88685,Y,
140,211,Trinity,203,Mobile,Electronics,UPI,2,68.99,2021-07-30 09:15:57,USA,Boston,www.ebay.in,81277,Y,
141,442,John Smith,204,Laptop,Electronics,UPI,5,375.12,2021-06-01 22:36:06,India,Mumbai,www.amazon.com,43429,Y,
142,455,Neo,204,Laptop,Electronics,Internet Banking,4,105.79,2021-08-19 21:16:05,India,Indore,www.tatacliq.com,15033,Y,
143,410,John Smith,204,Laptop,Electronics,Internet Banking,5,413.48,2021-10-23 14:14:01,USA,Boston,www.tatacliq.com,76818,Y,
144,424,Trinity,201,Pen,Stationery,Wallet,3,81.72,2021-07-12 03:10:21,USA,Boston,www.amazon.com,10140,Y,
145,194,Neo,203,Mobile,Electronics,UPI,3,326.61,2021-10-02 23:50:50,India,Bengaluru,www.amazon.com,86436,Y,
146,260,Neo,204,Laptop,Electronics,UPI,3,200.45,2021-02-23 07:35:10,India,Bengaluru,www.flipkart.com,76474,Y,
147,305,Neo,202,Pencil,Stationery,Wallet,1,127.34,2021-11-18 04:55:37,USA,Boston,www.amazon.com,97556,Y,
148,138,Neo,202,Pencil,Stationery,Internet Banking,2,52.28,2021-03-19 16:13:51,USA,Boston,www.amazon.com,23687,Y,
149,467,Neo,201,Pen,Stationery,Wallet,2,31.22,2021-02-08 12:24:58,India,Mumbai,www.tatacliq.com,61158,Y,
150,343,Neo,202,Pencil,Stationery,UPI,3,374.96,2021-11-21 04:09:16,UK,Oxford,www.flipkart.com,85349,Y,
151,196,Joe Smith,204,Laptop,Electronics,UPI,5,151.48,2021-01-16 14:30:10,India,Mumbai,www.ebay.in,01728,Y,
152,389,Joe Smith,204,Laptop,Electronics,UPI,2,185.2,2021-07-13 01:22:31,India,Mumbai,www.flipkart.com,14856,Y,
153,160,Neo,201,Pen,Stationery,Wallet,3,325.97,2021-04-15 10:58:30,India,Mumbai,www.flipkart.com,18137,Y,
154,107,Joe Smith,204,Laptop,Electronics,UPI,4,28.66,2021-08-31 06:32:22,UK,Oxford,www.amazon.com,50796,Y,
155,491,John Smith,203,Mobile,Electronics,Card,4,275.1,2021-11-17 10:41:38,India,Mumbai,www.amazon.com,08709,Y,
156,334,John Smith,201,Pen,Stationery,Wallet,4,355.0,2021-06-06 03:03:51,India,Indore,www.flipkart.com,30094,Y,
157,434,Neo,202,Pencil,Stationery,Card,3,389.78,2021-03-29 01:07:22,India,Mumbai,www.flipkart.com,20557,Y,
158,406,Trinity,202,Pencil,Stationery,UPI,1,418.28,2021-03-09 04:11:27,India,Bengaluru,www.amazon.com,38268,N,Invalid CVV
159,421,Trinity,202,Pencil,Stationery,Internet Banking,4,425.0,2021-06-17 08:42:16,USA,Boston,www.amazon.com,49520,Y,
160,263,Mary Jane,203,Mobile,Electronics,UPI,1,324.87,2021-11-03 09:20:45,UK,Oxford,www.amazon.com,70926,Y,
161,385,Joe Smith,205,Book,Books,Internet Banking,4,216.79,2021-02-04 09:53:14,India,Mumbai,www.ebay.in,26074,Y,
162,128,Trinity,201,Pen,Stationery,Wallet,4,440.13,2021-06-24 13:56:08,USA,Boston,www.ebay.in,29418,Y,
163,154,Mary Jane,201,Pen,Stationery,UPI,2,306.85,2021-01-18 17:07:18,India,Mumbai,www.flipkart.com,73670,Y,
164,398,John Smith,205,Book,Books,UPI,5,325.84,2021-04-23 17:22:28,India,Bengaluru,www.flipkart.com,09424,Y,
165,370,Mary Jane,202,Pencil,Stationery,Internet Banking,3,65.9,2021-10-30 17:39:15,USA,Boston,www.amazon.com,65606,Y,
166,150,Trinity,203,Mobile,Electronics,Wallet,2,363.38,2021-11-01 07:48:06,UK,Oxford,www.amazon.com,44886,Y,
167,248,Neo,202,Pencil,Stationery,Card,3,87.55,2021-10-16 06:17:11,India,Indore,www.ebay.in,52899,Y,
168,109,Trinity,201,Pen,Stationery,Internet Banking,4,382.55,2021-11-17 14:12:38,UK,Oxford,www.ebay.in,63438,N,Invalid CVV
169,342,Trinity,202,Pencil,Stationery,Wallet,1,131.38,2021-05-26 20:14:28,India,Bengaluru,www.amazon.com,19485,Y,
170,327,Trinity,201,Pen,Stationery,Internet Banking,5,274.81,2021-12-14 14:17:11,India,Mumbai,www.amazon.com,30109,N,Invalid CVV
171,430,John Smith,205,Book,Books,Wallet,1,297.74,2021-03-01 09:03:02,UK,Oxford,www.flipkart.com,31761,Y,
172,213,Trinity,204,Laptop,Electronics,Internet Banking,1,74.56,2021-10-10 16:51:48,India,Mumbai,www.ebay.in,77630,Y,
173,457,Joe Smith,203,Mobile,Electronics,Internet Banking,1,111.54,2021-02-09 12:22:07,India,Bengaluru,www.flipkart.com,59040,Y,
174,343,John Smith,204,Laptop,Electronics,Card,5,281.85,2021-06-13 06:53:20,India,Indore,www.flipkart.com,09364,Y,
175,339,Trinity,203,Mobile,Electronics,Wallet,2,403.51,2021-05-21 12:33:02,UK,Oxford,www.tatacliq.com,72246,Y,
176,442,Mary Jane,202,Pencil,Stationery,Card,3,269.12,2021-06-18 14:25:06,UK,Oxford,www.ebay.in,75999,Y,
177,464,Joe Smith,203,Mobile,Electronics,Internet Banking,5,170.69,2021-04-09 13:25:09,UK,Oxford,www.ebay.in,82587,Y,
178,288,Neo,205,Book,Books,Card,2,73.97,2021-02-02 02:16:47,India,Indore,www.flipkart.com,59796,Y,
179,359,Joe Smith,205,Book,Books,Wallet,1,78.25,2021-05-08 09:57:01,India,Bengaluru,www.tatacliq.com,51582,Y,
180,229,Mary Jane,205,Book,Books,UPI,1,183.87,2021-05-24 23:40:23,India,Mumbai,www.amazon.com,16707,Y,
181,224,Neo,203,Mobile,Electronics,UPI,1,440.7,2021-07-15 05:17:44,India,Mumbai,www.ebay.in,10488,Y,
182,448,John Smith,201,Pen,Stationery,UPI,1,82.77,2021-02-14 22:13:04,USA,Boston,www.flipkart.com,20629,Y,
183,371,Mary Jane,201,Pen,Stationery,Internet Banking,2,183.43,2021-04-03 22:41:48,UK,Oxford,www.flipkart.com,90438,Y,
184,326,Trinity,202,Pencil,Stationery,Wallet,4,247.42,2021-09-13 09:26:08,USA,Boston,www.tatacliq.com,17007,Y,
185,114,Joe Smith,201,Pen,Stationery,Card,5,426.84,2021-05-06 08:23:08,UK,Oxford,www.amazon.com,70043,Y,
186,474,Mary Jane,202,Pencil,Stationery,Card,5,14.69,2021-12-20 17:46:28,India,Mumbai,www.tatacliq.com,03175,Y,
187,408,Mary Jane,202,Pencil,Stationery,Card,1,446.09,2021-11-07 17:37:55,India,Mumbai,www.amazon.com,28497,Y,
188,340,Joe Smith,203,Mobile,Electronics,Internet Banking,4,203.64,2021-07-18 05:34:46,India,Indore,www.tatacliq.com,79106,Y,
189,157,Joe Smith,204,Laptop,Electronics,Wallet,3,389.08,2021-01-31 04:27:33,India,Indore,www.tatacliq.com,70491,Y,
190,269,John Smith,205,Book,Books,Wallet,3,132.27,2021-07-09 03:53:52,India,Bengaluru,www.tatacliq.com,45425,Y,
191,305,Neo,205,Book,Books,Wallet,2,403.14,2021-07-02 00:20:10,India,Bengaluru,www.ebay.in,12087,Y,
192,241,Joe Smith,204,Laptop,Electronics,Internet Banking,2,267.36,2021-11-09 09:41:55,India,Bengaluru,www.ebay.in,15473,Y,
193,171,Joe Smith,205,Book,Books,Wallet,3,474.52,2021-04-18 17:19:02,India,Mumbai,www.amazon.com,43068,Y,
194,143,Joe Smith,204,Laptop,Electronics,Wallet,3,481.65,2021-03-11 00:12:09,India,Bengaluru,www.amazon.com,09908,Y,
195,118,Joe Smith,202,Pencil,Stationery,Wallet,3,498.76,2021-02-16 01:49:40,India,Mumbai,www.ebay.in,76442,Y,
196,277,Joe Smith,202,Pencil,Stationery,UPI,2,92.32,2021-10-14 23:25:21,India,Indore,www.amazon.com,33916,Y,
197,301,Mary Jane,203,Mobile,Electronics,Card,4,324.28,2021-07-10 09:10:41,India,Mumbai,www.flipkart.com,08639,N,Invalid CVV
198,333,Mary Jane,202,Pencil,Stationery,Card,5,110.8,2021-07-19 00:42:38,India,Mumbai,www.tatacliq.com,98682,Y,
199,205,Joe Smith,203,Mobile,Electronics,Internet Banking,1,30.77,2021-02-16 02:02:06,India,Bengaluru,www.ebay.in,53635,Y,
200,169,John Smith,204,Laptop,Electronics,Internet Banking,3,275.06,2021-05-09 23:00:41,India,Bengaluru,www.ebay.in,08457,Y,
201,386,Mary Jane,204,Laptop,Electronics,Card,2,483.84,2021-12-03 19:59:01,USA,Boston,www.ebay.in,67340,Y,
202,339,John Smith,202,Pencil,Stationery,Internet Banking,3,196.51,2021-05-03 14:08:25,India,Mumbai,www.ebay.in,50349,Y,
203,353,Neo,201,Pen,Stationery,Card,1,433.47,2021-10-12 11:15:12,India,Indore,www.ebay.in,22001,Y,
204,333,Joe Smith,202,Pencil,Stationery,UPI,1,154.88,2021-04-04 00:41:20,India,Indore,www.tatacliq.com,68406,Y,
